"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2013-5-24","9,304.86","9,288.05","9,365.30","9,206.83","703.70M","0.42%"
"2013-5-23","9,265.68","9,362.73","9,445.40","9,242.46","932.40M","-1.48%"
"2013-5-22","9,405.06","9,400.79","9,462.02","9,347.93","908.50M","0.02%"
"2013-5-21","9,403.53","9,314.76","9,403.53","9,292.42","904.00M","1.04%"
"2013-5-20","9,307.15","9,274.13","9,396.27","9,255.69","1.10B","0.66%"
"2013-5-17","9,246.28","9,060.53","9,264.21","9,059.25","1.08B","2.04%"
"2013-5-16","9,061.33","8,838.95","9,061.33","8,791.35","892.80M","2.16%"
"2013-5-15","8,869.85","8,823.84","8,888.67","8,808.35","638.00M","0.69%"
"2013-5-14","8,809.08","9,003.47","9,007.22","8,773.80","637.70M","-2.28%"
"2013-5-13","9,014.28","9,080.10","9,110.45","8,975.70","569.60M","-0.63%"
"2013-5-10","9,071.16","9,014.57","9,117.30","8,994.44","553.40M","0.23%"
"2013-5-9","9,050.08","9,071.11","9,101.58","8,959.81","833.80M","-0.27%"
"2013-5-8","9,074.84","9,081.13","9,170.83","9,039.07","716.50M","0.58%"
"2013-5-7","9,022.90","8,974.17","9,072.71","8,940.71","756.10M","0.29%"
"2013-5-6","8,997.08","8,887.22","9,016.42","8,868.53","765.70M","1.69%"
"2013-5-3","8,847.67","8,736.48","8,967.09","8,736.48","805.40M","1.49%"
"2013-5-2","8,718.20","8,643.90","8,726.14","8,597.71","681.80M","0.31%"
"2013-4-26","8,691.39","8,809.19","8,857.89","8,667.58","549.20M","-0.93%"
"2013-4-25","8,772.58","8,870.69","8,941.27","8,758.28","777.00M","-1.56%"
"2013-4-24","8,911.65","8,786.42","8,985.02","8,742.19","858.90M","1.35%"
"2013-4-23","8,793.13","9,055.23","9,055.47","8,783.77","834.20M","-2.92%"
"2013-4-22","9,057.62","9,095.73","9,140.45","9,012.72","843.20M","-0.59%"
"2013-4-19","9,111.19","8,910.43","9,142.90","8,903.70","949.30M","2.51%"
"2013-4-18","8,888.02","8,837.25","8,996.63","8,813.05","646.60M","-0.07%"
"2013-4-17","8,894.37","8,852.78","8,917.69","8,819.96","666.40M","0.47%"
"2013-4-16","8,852.42","8,656.23","8,861.21","8,645.18","768.80M","1.36%"
"2013-4-15","8,733.44","8,792.91","8,818.18","8,694.17","673.90M","-1.15%"
"2013-4-12","8,835.15","8,911.38","8,975.44","8,823.83","585.20M","-0.96%"
"2013-4-11","8,920.71","9,017.61","9,036.95","8,915.71","547.40M","-0.46%"
"2013-4-10","8,962.30","8,994.44","9,006.92","8,891.14","724.40M","-0.34%"
"2013-4-9","8,993.11","8,965.62","9,067.25","8,961.88","702.80M","0.44%"
"2013-4-8","8,953.84","8,828.07","8,960.98","8,748.74","854.60M","-0.12%"
"2013-4-3","8,964.47","9,007.65","9,062.11","8,930.99","507.40M","0.04%"
"2013-4-2","8,960.46","8,974.02","9,112.93","8,928.32","638.90M","0.25%"
"2013-4-1","8,937.75","8,901.64","9,000.20","8,884.17","566.60M","0.54%"
"2013-3-29","8,889.77","8,976.08","8,996.43","8,879.29","508.90M","-0.78%"
"2013-3-28","8,959.26","9,099.48","9,099.48","8,946.17","908.80M","-2.88%"
"2013-3-27","9,225.13","9,220.35","9,357.52","9,168.63","633.20M","-0.02%"
"2013-3-26","9,226.64","9,290.05","9,339.35","9,149.14","736.30M","-0.93%"
"2013-3-25","9,313.13","9,368.89","9,393.48","9,279.95","693.30M","-0.32%"
"2013-3-22","9,343.41","9,319.22","9,371.90","9,285.85","743.00M","0.18%"
"2013-3-21","9,326.29","9,315.86","9,382.91","9,263.52","810.50M","0.09%"
"2013-3-20","9,317.97","9,035.65","9,329.72","9,027.82","1.13B","3.14%"
"2013-3-19","9,034.04","9,013.29","9,081.03","8,930.06","684.30M","0.39%"
"2013-3-18","8,999.02","9,048.36","9,152.30","8,975.63","752.10M","-1.10%"
"2013-3-15","9,099.29","9,087.37","9,312.13","8,937.07","1.02B","0.13%"
"2013-3-14","9,087.25","9,029.84","9,137.55","9,009.01","586.80M","0.15%"
